"flow_id","flow_name","flow_owner_user_name","job_id","job_name","output_table_list","job_conetent"
"1520","dwd_ec_pay_detail_v30","liujuan","10520","dwd_ec_pay_detail_v30","dw_ec.dwd_ec_pay_detail_di_v30","-- =========================================================================
-- **创建人: liujuan liujuan@ecommerce.com
-- **创建时间: 2023-09-24
-- **代码描述: DWD层pay明细宽表v30
-- **涉及需求: 电商数仓自动化建设
-- **维护人: liujuan liujuan@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** ods_ec.ods_ec_pay_di
-- ** dim_ec.dim_ec_user_da
-- **OUTPUT TABLE:
-- **
-- ** dw_ec.dwd_ec_pay_detail_di_v30
-- **
-- ===================META END===============================================

SET hive.exec.parallel=true;
SET hive.auto.convert.join=true;

INSERT OVERWRITE TABLE dw_ec.dwd_ec_pay_detail_di_v30
PARTITION (dt = '${dt}')
SELECT
    t.*,
    d.region_name,
    d.province_name,
    CASE WHEN t.status = '1' THEN '有效' ELSE '无效' END AS status_desc,
    NVL(t.amount, 0)                              AS amount_clean,
    '${dt}'                                     AS dt
FROM ods_ec.ods_ec_pay_di t
LEFT JOIN dim_ec.dim_ec_user_da d
       ON t.region_id = d.region_id
      AND d.dt = (SELECT MAX(dt) FROM dim_ec.dim_ec_user_da WHERE dt <= '${dt}')
WHERE t.dt = '${dt}'
  AND t.id IS NOT NULL;
"
"1521","dwa_ec_coupon_roi_result_v97","zhoujing","10521","dwa_ec_coupon_roi_result_v97","dm_ec.dwa_ec_coupon_roi_result_di_v97","-- =========================================================================
-- **创建人: zhoujing zhoujing@ecommerce.com
-- **创建时间: 2023-11-10
-- **代码描述: DWA层couponroi_result宽表v97
-- **涉及需求: 电商数仓自动化建设
-- **维护人: zhoujing zhoujing@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** dw_ec.dws_ec_coupon_user_day_di
-- ** dw_ec.dws_ec_coupon_shop_day_di
-- ** dim_ec.dim_ec_shop_da
-- **OUTPUT TABLE:
-- **
-- ** dm_ec.dwa_ec_coupon_roi_result_di_v97
-- **
-- ===================META END===============================================

SET hive.exec.parallel=true;
SET hive.auto.convert.join=true;
SET hive.optimize.skewjoin=true;

INSERT OVERWRITE TABLE dm_ec.dwa_ec_coupon_roi_result_di_v97
PARTITION (dt = '${dt}')
SELECT
    d.user_id,
    d.vip_level,
    d.gender,
    d.age_range,
    NVL(o.record_cnt,    0)                        AS order_cnt,
    NVL(o.total_amount,  0)                        AS order_amount,
    NVL(o.success_cnt,   0)                        AS success_cnt,
    NVL(o.avg_amount,    0)                        AS avg_order_amount,
    NVL(p.total_amount,  0)                        AS pay_amount,
    NVL(p.success_cnt,   0)                        AS pay_success_cnt,
    CASE WHEN NVL(o.record_cnt, 0) > 0
         THEN NVL(o.success_cnt, 0) * 1.0 / o.record_cnt
         ELSE 0
    END                                            AS success_rate,
    NVL(o.total_amount, 0) - NVL(p.total_amount, 0) AS net_amount,
    '${dt}'                                      AS dt
FROM dim_ec.dim_ec_shop_da d
LEFT JOIN dw_ec.dws_ec_coupon_user_day_di o ON d.user_id = o.user_id AND o.dt = '${dt}'
LEFT JOIN dw_ec.dws_ec_coupon_shop_day_di p ON d.user_id = p.user_id AND p.dt = '${dt}'
WHERE d.dt = (SELECT MAX(dt) FROM dim_ec.dim_ec_shop_da WHERE dt <= '${dt}');
"
"1522","ods_ec_session_incremental_di_v2","chengang","10522","ods_ec_session_incremental_di_v2","ods_ec.ods_ec_session_inc_di","-- =========================================================================
-- **创建人: chengang chengang@ecommerce.com
-- **创建时间: 2023-04-21
-- **代码描述: ODS层sessionincremental数据接入
-- **涉及需求: 电商数仓自动化建设
-- **维护人: chengang chengang@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** kafka_stream.kafka_session_delta
-- **OUTPUT TABLE:
-- **
-- ** ods_ec.ods_ec_session_inc_di
-- **
-- ===================META END===============================================

SET hive.exec.dynamic.partition=true;
SET hive.exec.dynamic.partition.mode=nonstrict;
SET mapred.job.name=ods_ec_session_incremental;

INSERT OVERWRITE TABLE ods_ec.ods_ec_session_inc_di
PARTITION (dt = '${dt}')
SELECT
    id,
    data,
    op_type,
    op_time,
    '${dt}' AS dt
FROM kafka_stream.kafka_session_delta
WHERE dt = '${dt}'
  AND id IS NOT NULL
  AND op_type IN ('I','U');
"
"1523","dws_ec_order_region_day_v95","liming","10523","dws_ec_order_region_day_v95","dw_ec.dws_ec_order_region_day_di_v95","-- =========================================================================
-- **创建人: liming liming@ecommerce.com
-- **创建时间: 2023-03-19
-- **代码描述: DWS层order按region_day汇总v95
-- **涉及需求: 电商数仓自动化建设
-- **维护人: liming liming@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** dw_ec.dwd_ec_order_basic_di
-- **OUTPUT TABLE:
-- **
-- ** dw_ec.dws_ec_order_region_day_di_v95
-- **
-- ===================META END===============================================

SET hive.exec.dynamic.partition=true;
SET hive.exec.dynamic.partition.mode=nonstrict;
SET hive.exec.parallel=true;
SET hive.map.aggr=true;
SET hive.groupby.skewindata=true;

INSERT OVERWRITE TABLE dw_ec.dws_ec_order_region_day_di_v95
PARTITION (dt = '${dt}')
SELECT
    region_id,
    COUNT(DISTINCT id)                             AS record_cnt,
    COUNT(DISTINCT user_id)                        AS user_cnt,
    SUM(NVL(amount, 0))                            AS total_amount,
    AVG(NVL(amount, 0))                            AS avg_amount,
    MAX(NVL(amount, 0))                            AS max_amount,
    MIN(CASE WHEN amount > 0 THEN amount END)      AS min_positive_amount,
    SUM(CASE WHEN status = '1' THEN 1 ELSE 0 END)  AS success_cnt,
    SUM(CASE WHEN status = '0' THEN 1 ELSE 0 END)  AS fail_cnt,
    COUNT(DISTINCT platform)                       AS platform_cnt,
    MAX(create_time)                               AS last_action_time,
    MIN(create_time)                               AS first_action_time,
    '${dt}'                                      AS dt
FROM dw_ec.dwd_ec_order_basic_di
WHERE dt BETWEEN DATE_SUB('${dt}', 1) AND '${dt}'
  AND region_id IS NOT NULL
GROUP BY region_id
HAVING COUNT(1) > 0;
"
"1524","dwa_ec_coupon_cost_result_v8","wangfang","10524","dwa_ec_coupon_cost_result_v8","dm_ec.dwa_ec_coupon_cost_result_di_v8","-- =========================================================================
-- **创建人: wangfang wangfang@ecommerce.com
-- **创建时间: 2023-08-11
-- **代码描述: DWA层couponcost_result宽表v8
-- **涉及需求: 电商数仓自动化建设
-- **维护人: wangfang wangfang@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** dw_ec.dws_ec_coupon_user_day_di
-- ** dw_ec.dws_ec_coupon_shop_day_di
-- ** dim_ec.dim_ec_user_da
-- **OUTPUT TABLE:
-- **
-- ** dm_ec.dwa_ec_coupon_cost_result_di_v8
-- **
-- ===================META END===============================================

SET hive.exec.parallel=true;
SET hive.auto.convert.join=true;
SET hive.optimize.skewjoin=true;

INSERT OVERWRITE TABLE dm_ec.dwa_ec_coupon_cost_result_di_v8
PARTITION (dt = '${dt}')
SELECT
    d.user_id,
    d.vip_level,
    d.gender,
    d.age_range,
    NVL(o.record_cnt,    0)                        AS order_cnt,
    NVL(o.total_amount,  0)                        AS order_amount,
    NVL(o.success_cnt,   0)                        AS success_cnt,
    NVL(o.avg_amount,    0)                        AS avg_order_amount,
    NVL(p.total_amount,  0)                        AS pay_amount,
    NVL(p.success_cnt,   0)                        AS pay_success_cnt,
    CASE WHEN NVL(o.record_cnt, 0) > 0
         THEN NVL(o.success_cnt, 0) * 1.0 / o.record_cnt
         ELSE 0
    END                                            AS success_rate,
    NVL(o.total_amount, 0) - NVL(p.total_amount, 0) AS net_amount,
    '${dt}'                                      AS dt
FROM dim_ec.dim_ec_user_da d
LEFT JOIN dw_ec.dws_ec_coupon_user_day_di o ON d.user_id = o.user_id AND o.dt = '${dt}'
LEFT JOIN dw_ec.dws_ec_coupon_shop_day_di p ON d.user_id = p.user_id AND p.dt = '${dt}'
WHERE d.dt = (SELECT MAX(dt) FROM dim_ec.dim_ec_user_da WHERE dt <= '${dt}');
"
"1525","dws_ec_flash_sale_platform_day_v70","zhengyong","10525","dws_ec_flash_sale_platform_day_v70","dw_ec.dws_ec_flash_sale_platform_day_di_v70","-- =========================================================================
-- **创建人: zhengyong zhengyong@ecommerce.com
-- **创建时间: 2023-09-10
-- **代码描述: DWS层flash_sale按platform_day汇总v70
-- **涉及需求: 电商数仓自动化建设
-- **维护人: zhengyong zhengyong@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** dw_ec.dwd_ec_flash_sale_basic_di
-- **OUTPUT TABLE:
-- **
-- ** dw_ec.dws_ec_flash_sale_platform_day_di_v70
-- **
-- ===================META END===============================================

SET hive.exec.dynamic.partition=true;
SET hive.exec.dynamic.partition.mode=nonstrict;
SET hive.exec.parallel=true;
SET hive.map.aggr=true;
SET hive.groupby.skewindata=true;

INSERT OVERWRITE TABLE dw_ec.dws_ec_flash_sale_platform_day_di_v70
PARTITION (dt = '${dt}')
SELECT
    platform_id,
    COUNT(DISTINCT id)                             AS record_cnt,
    COUNT(DISTINCT user_id)                        AS user_cnt,
    SUM(NVL(amount, 0))                            AS total_amount,
    AVG(NVL(amount, 0))                            AS avg_amount,
    MAX(NVL(amount, 0))                            AS max_amount,
    MIN(CASE WHEN amount > 0 THEN amount END)      AS min_positive_amount,
    SUM(CASE WHEN status = '1' THEN 1 ELSE 0 END)  AS success_cnt,
    SUM(CASE WHEN status = '0' THEN 1 ELSE 0 END)  AS fail_cnt,
    COUNT(DISTINCT platform)                       AS platform_cnt,
    MAX(create_time)                               AS last_action_time,
    MIN(create_time)                               AS first_action_time,
    '${dt}'                                      AS dt
FROM dw_ec.dwd_ec_flash_sale_basic_di
WHERE dt BETWEEN DATE_SUB('${dt}', 1) AND '${dt}'
  AND platform_id IS NOT NULL
GROUP BY platform_id
HAVING COUNT(1) > 0;
"
"1526","dws_ec_flash_sale_product_week_v11","zhangwei","10526","dws_ec_flash_sale_product_week_v11","dw_ec.dws_ec_flash_sale_product_week_di_v11","-- =========================================================================
-- **创建人: zhangwei zhangwei@ecommerce.com
-- **创建时间: 2023-11-23
-- **代码描述: DWS层flash_sale按product_week汇总v11
-- **涉及需求: 电商数仓自动化建设
-- **维护人: zhangwei zhangwei@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** dw_ec.dwd_ec_flash_sale_basic_di
-- **OUTPUT TABLE:
-- **
-- ** dw_ec.dws_ec_flash_sale_product_week_di_v11
-- **
-- ===================META END===============================================

SET hive.exec.dynamic.partition=true;
SET hive.exec.dynamic.partition.mode=nonstrict;
SET hive.exec.parallel=true;
SET hive.map.aggr=true;
SET hive.groupby.skewindata=true;

INSERT OVERWRITE TABLE dw_ec.dws_ec_flash_sale_product_week_di_v11
PARTITION (dt = '${dt}')
SELECT
    product_id,
    COUNT(DISTINCT id)                             AS record_cnt,
    COUNT(DISTINCT user_id)                        AS user_cnt,
    SUM(NVL(amount, 0))                            AS total_amount,
    AVG(NVL(amount, 0))                            AS avg_amount,
    MAX(NVL(amount, 0))                            AS max_amount,
    MIN(CASE WHEN amount > 0 THEN amount END)      AS min_positive_amount,
    SUM(CASE WHEN status = '1' THEN 1 ELSE 0 END)  AS success_cnt,
    SUM(CASE WHEN status = '0' THEN 1 ELSE 0 END)  AS fail_cnt,
    COUNT(DISTINCT platform)                       AS platform_cnt,
    MAX(create_time)                               AS last_action_time,
    MIN(create_time)                               AS first_action_time,
    '${dt}'                                      AS dt
FROM dw_ec.dwd_ec_flash_sale_basic_di
WHERE dt BETWEEN DATE_SUB('${dt}', 7) AND '${dt}'
  AND product_id IS NOT NULL
GROUP BY product_id
HAVING COUNT(1) > 0;
"
"1527","app_ec_search_daily_report_v26","wuqiang","10527","app_ec_search_daily_report_v26","app_ec.app_ec_search_daily_report_di_v26","-- =========================================================================
-- **创建人: wuqiang wuqiang@ecommerce.com
-- **创建时间: 2023-11-25
-- **代码描述: APP层searchdaily_report指标v26
-- **涉及需求: 电商数仓自动化建设
-- **维护人: wuqiang wuqiang@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** dm_ec.dwa_ec_search_performance_result_di
-- **OUTPUT TABLE:
-- **
-- ** app_ec.app_ec_search_daily_report_di_v26
-- **
-- ===================META END===============================================

SET hive.exec.parallel=true;
SET hive.exec.dynamic.partition=true;
SET hive.exec.dynamic.partition.mode=nonstrict;

INSERT OVERWRITE TABLE app_ec.app_ec_search_daily_report_di_v26
PARTITION (dt = '${dt}')
SELECT
    user_id,
    vip_level,
    gender,
    age_range,
    order_cnt,
    order_amount,
    pay_amount,
    pay_success_cnt,
    success_rate,
    net_amount,
    avg_order_amount,
    -- 排名
    ROW_NUMBER() OVER (ORDER BY pay_amount DESC)    AS rank_by_pay,
    ROW_NUMBER() OVER (ORDER BY order_cnt   DESC)   AS rank_by_order,
    -- 分层标签
    CASE
        WHEN pay_amount >= 5000 THEN 'S级'
        WHEN pay_amount >= 1000 THEN 'A级'
        WHEN pay_amount >= 300  THEN 'B级'
        WHEN pay_amount > 0     THEN 'C级'
        ELSE 'N级'
    END                                            AS user_tier,
    '${dt}'                                      AS dt
FROM dm_ec.dwa_ec_search_performance_result_di
WHERE dt = '${dt}'
  AND user_id IS NOT NULL;
"
"1528","dwa_ec_session_ltv_result_v10","yangmin","10528","dwa_ec_session_ltv_result_v10","dm_ec.dwa_ec_session_ltv_result_di_v10","-- =========================================================================
-- **创建人: yangmin yangmin@ecommerce.com
-- **创建时间: 2023-08-28
-- **代码描述: DWA层sessionltv_result宽表v10
-- **涉及需求: 电商数仓自动化建设
-- **维护人: yangmin yangmin@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** dw_ec.dws_ec_session_user_day_di
-- ** dw_ec.dws_ec_session_shop_day_di
-- ** dim_ec.dim_ec_shop_da
-- **OUTPUT TABLE:
-- **
-- ** dm_ec.dwa_ec_session_ltv_result_di_v10
-- **
-- ===================META END===============================================

SET hive.exec.parallel=true;
SET hive.auto.convert.join=true;
SET hive.optimize.skewjoin=true;

INSERT OVERWRITE TABLE dm_ec.dwa_ec_session_ltv_result_di_v10
PARTITION (dt = '${dt}')
SELECT
    d.user_id,
    d.vip_level,
    d.gender,
    d.age_range,
    NVL(o.record_cnt,    0)                        AS order_cnt,
    NVL(o.total_amount,  0)                        AS order_amount,
    NVL(o.success_cnt,   0)                        AS success_cnt,
    NVL(o.avg_amount,    0)                        AS avg_order_amount,
    NVL(p.total_amount,  0)                        AS pay_amount,
    NVL(p.success_cnt,   0)                        AS pay_success_cnt,
    CASE WHEN NVL(o.record_cnt, 0) > 0
         THEN NVL(o.success_cnt, 0) * 1.0 / o.record_cnt
         ELSE 0
    END                                            AS success_rate,
    NVL(o.total_amount, 0) - NVL(p.total_amount, 0) AS net_amount,
    '${dt}'                                      AS dt
FROM dim_ec.dim_ec_shop_da d
LEFT JOIN dw_ec.dws_ec_session_user_day_di o ON d.user_id = o.user_id AND o.dt = '${dt}'
LEFT JOIN dw_ec.dws_ec_session_shop_day_di p ON d.user_id = p.user_id AND p.dt = '${dt}'
WHERE d.dt = (SELECT MAX(dt) FROM dim_ec.dim_ec_shop_da WHERE dt <= '${dt}');
"
"1529","dws_ec_logistics_shop_week_v78","sunhui","10529","dws_ec_logistics_shop_week_v78","dw_ec.dws_ec_logistics_shop_week_di_v78","-- =========================================================================
-- **创建人: sunhui sunhui@ecommerce.com
-- **创建时间: 2023-10-26
-- **代码描述: DWS层logistics按shop_week汇总v78
-- **涉及需求: 电商数仓自动化建设
-- **维护人: sunhui sunhui@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** dw_ec.dwd_ec_logistics_basic_di
-- **OUTPUT TABLE:
-- **
-- ** dw_ec.dws_ec_logistics_shop_week_di_v78
-- **
-- ===================META END===============================================

SET hive.exec.dynamic.partition=true;
SET hive.exec.dynamic.partition.mode=nonstrict;
SET hive.exec.parallel=true;
SET hive.map.aggr=true;
SET hive.groupby.skewindata=true;

INSERT OVERWRITE TABLE dw_ec.dws_ec_logistics_shop_week_di_v78
PARTITION (dt = '${dt}')
SELECT
    shop_id,
    COUNT(DISTINCT id)                             AS record_cnt,
    COUNT(DISTINCT user_id)                        AS user_cnt,
    SUM(NVL(amount, 0))                            AS total_amount,
    AVG(NVL(amount, 0))                            AS avg_amount,
    MAX(NVL(amount, 0))                            AS max_amount,
    MIN(CASE WHEN amount > 0 THEN amount END)      AS min_positive_amount,
    SUM(CASE WHEN status = '1' THEN 1 ELSE 0 END)  AS success_cnt,
    SUM(CASE WHEN status = '0' THEN 1 ELSE 0 END)  AS fail_cnt,
    COUNT(DISTINCT platform)                       AS platform_cnt,
    MAX(create_time)                               AS last_action_time,
    MIN(create_time)                               AS first_action_time,
    '${dt}'                                      AS dt
FROM dw_ec.dwd_ec_logistics_basic_di
WHERE dt BETWEEN DATE_SUB('${dt}', 7) AND '${dt}'
  AND shop_id IS NOT NULL
GROUP BY shop_id
HAVING COUNT(1) > 0;
"
"1530","dws_ec_inventory_vip_day_v38","chengang","10530","dws_ec_inventory_vip_day_v38","dw_ec.dws_ec_inventory_vip_day_di_v38","-- =========================================================================
-- **创建人: chengang chengang@ecommerce.com
-- **创建时间: 2023-11-25
-- **代码描述: DWS层inventory按vip_day汇总v38
-- **涉及需求: 电商数仓自动化建设
-- **维护人: chengang chengang@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** dw_ec.dwd_ec_inventory_basic_di
-- **OUTPUT TABLE:
-- **
-- ** dw_ec.dws_ec_inventory_vip_day_di_v38
-- **
-- ===================META END===============================================

SET hive.exec.dynamic.partition=true;
SET hive.exec.dynamic.partition.mode=nonstrict;
SET hive.exec.parallel=true;
SET hive.map.aggr=true;
SET hive.groupby.skewindata=true;

INSERT OVERWRITE TABLE dw_ec.dws_ec_inventory_vip_day_di_v38
PARTITION (dt = '${dt}')
SELECT
    vip_id,
    COUNT(DISTINCT id)                             AS record_cnt,
    COUNT(DISTINCT user_id)                        AS user_cnt,
    SUM(NVL(amount, 0))                            AS total_amount,
    AVG(NVL(amount, 0))                            AS avg_amount,
    MAX(NVL(amount, 0))                            AS max_amount,
    MIN(CASE WHEN amount > 0 THEN amount END)      AS min_positive_amount,
    SUM(CASE WHEN status = '1' THEN 1 ELSE 0 END)  AS success_cnt,
    SUM(CASE WHEN status = '0' THEN 1 ELSE 0 END)  AS fail_cnt,
    COUNT(DISTINCT platform)                       AS platform_cnt,
    MAX(create_time)                               AS last_action_time,
    MIN(create_time)                               AS first_action_time,
    '${dt}'                                      AS dt
FROM dw_ec.dwd_ec_inventory_basic_di
WHERE dt BETWEEN DATE_SUB('${dt}', 1) AND '${dt}'
  AND vip_id IS NOT NULL
GROUP BY vip_id
HAVING COUNT(1) > 0;
"
"1531","app_ec_activity_monthly_kpi_v90","liming","10531","app_ec_activity_monthly_kpi_v90","app_ec.app_ec_activity_monthly_kpi_di_v90","-- =========================================================================
-- **创建人: liming liming@ecommerce.com
-- **创建时间: 2023-02-19
-- **代码描述: APP层activitymonthly_kpi指标v90
-- **涉及需求: 电商数仓自动化建设
-- **维护人: liming liming@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** dm_ec.dwa_ec_activity_performance_result_di
-- **OUTPUT TABLE:
-- **
-- ** app_ec.app_ec_activity_monthly_kpi_di_v90
-- **
-- ===================META END===============================================

SET hive.exec.parallel=true;
SET hive.exec.dynamic.partition=true;
SET hive.exec.dynamic.partition.mode=nonstrict;

INSERT OVERWRITE TABLE app_ec.app_ec_activity_monthly_kpi_di_v90
PARTITION (dt = '${dt}')
SELECT
    user_id,
    vip_level,
    gender,
    age_range,
    order_cnt,
    order_amount,
    pay_amount,
    pay_success_cnt,
    success_rate,
    net_amount,
    avg_order_amount,
    -- 排名
    ROW_NUMBER() OVER (ORDER BY pay_amount DESC)    AS rank_by_pay,
    ROW_NUMBER() OVER (ORDER BY order_cnt   DESC)   AS rank_by_order,
    -- 分层标签
    CASE
        WHEN pay_amount >= 5000 THEN 'S级'
        WHEN pay_amount >= 1000 THEN 'A级'
        WHEN pay_amount >= 300  THEN 'B级'
        WHEN pay_amount > 0     THEN 'C级'
        ELSE 'N级'
    END                                            AS user_tier,
    '${dt}'                                      AS dt
FROM dm_ec.dwa_ec_activity_performance_result_di
WHERE dt = '${dt}'
  AND user_id IS NOT NULL;
"
"1532","app_ec_category_daily_report_v13","huangtao","10532","app_ec_category_daily_report_v13","app_ec.app_ec_category_daily_report_di_v13","-- =========================================================================
-- **创建人: huangtao huangtao@ecommerce.com
-- **创建时间: 2023-11-19
-- **代码描述: APP层categorydaily_report指标v13
-- **涉及需求: 电商数仓自动化建设
-- **维护人: huangtao huangtao@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** dm_ec.dwa_ec_category_performance_result_di
-- **OUTPUT TABLE:
-- **
-- ** app_ec.app_ec_category_daily_report_di_v13
-- **
-- ===================META END===============================================

SET hive.exec.parallel=true;
SET hive.exec.dynamic.partition=true;
SET hive.exec.dynamic.partition.mode=nonstrict;

INSERT OVERWRITE TABLE app_ec.app_ec_category_daily_report_di_v13
PARTITION (dt = '${dt}')
SELECT
    user_id,
    vip_level,
    gender,
    age_range,
    order_cnt,
    order_amount,
    pay_amount,
    pay_success_cnt,
    success_rate,
    net_amount,
    avg_order_amount,
    -- 排名
    ROW_NUMBER() OVER (ORDER BY pay_amount DESC)    AS rank_by_pay,
    ROW_NUMBER() OVER (ORDER BY order_cnt   DESC)   AS rank_by_order,
    -- 分层标签
    CASE
        WHEN pay_amount >= 5000 THEN 'S级'
        WHEN pay_amount >= 1000 THEN 'A级'
        WHEN pay_amount >= 300  THEN 'B级'
        WHEN pay_amount > 0     THEN 'C级'
        ELSE 'N级'
    END                                            AS user_tier,
    '${dt}'                                      AS dt
FROM dm_ec.dwa_ec_category_performance_result_di
WHERE dt = '${dt}'
  AND user_id IS NOT NULL;
"
"1533","ods_ec_flash_sale_incremental_di_v76","tangfei","10533","ods_ec_flash_sale_incremental_di_v76","ods_ec.ods_ec_flash_sale_inc_di","-- =========================================================================
-- **创建人: tangfei tangfei@ecommerce.com
-- **创建时间: 2023-06-17
-- **代码描述: ODS层flash_saleincremental数据接入
-- **涉及需求: 电商数仓自动化建设
-- **维护人: tangfei tangfei@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** kafka_stream.kafka_flash_sale_delta
-- **OUTPUT TABLE:
-- **
-- ** ods_ec.ods_ec_flash_sale_inc_di
-- **
-- ===================META END===============================================

SET hive.exec.dynamic.partition=true;
SET hive.exec.dynamic.partition.mode=nonstrict;
SET mapred.job.name=ods_ec_flash_sale_incremental;

INSERT OVERWRITE TABLE ods_ec.ods_ec_flash_sale_inc_di
PARTITION (dt = '${dt}')
SELECT
    id,
    data,
    op_type,
    op_time,
    '${dt}' AS dt
FROM kafka_stream.kafka_flash_sale_delta
WHERE dt = '${dt}'
  AND id IS NOT NULL
  AND op_type IN ('I','U');
"
"1534","app_ec_vip_upgrade_monthly_kpi_v27","liming","10534","app_ec_vip_upgrade_monthly_kpi_v27","app_ec.app_ec_vip_upgrade_monthly_kpi_di_v27","-- =========================================================================
-- **创建人: liming liming@ecommerce.com
-- **创建时间: 2023-11-26
-- **代码描述: APP层vip_upgrademonthly_kpi指标v27
-- **涉及需求: 电商数仓自动化建设
-- **维护人: liming liming@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** dm_ec.dwa_ec_vip_upgrade_performance_result_di
-- **OUTPUT TABLE:
-- **
-- ** app_ec.app_ec_vip_upgrade_monthly_kpi_di_v27
-- **
-- ===================META END===============================================

SET hive.exec.parallel=true;
SET hive.exec.dynamic.partition=true;
SET hive.exec.dynamic.partition.mode=nonstrict;

INSERT OVERWRITE TABLE app_ec.app_ec_vip_upgrade_monthly_kpi_di_v27
PARTITION (dt = '${dt}')
SELECT
    user_id,
    vip_level,
    gender,
    age_range,
    order_cnt,
    order_amount,
    pay_amount,
    pay_success_cnt,
    success_rate,
    net_amount,
    avg_order_amount,
    -- 排名
    ROW_NUMBER() OVER (ORDER BY pay_amount DESC)    AS rank_by_pay,
    ROW_NUMBER() OVER (ORDER BY order_cnt   DESC)   AS rank_by_order,
    -- 分层标签
    CASE
        WHEN pay_amount >= 5000 THEN 'S级'
        WHEN pay_amount >= 1000 THEN 'A级'
        WHEN pay_amount >= 300  THEN 'B级'
        WHEN pay_amount > 0     THEN 'C级'
        ELSE 'N级'
    END                                            AS user_tier,
    '${dt}'                                      AS dt
FROM dm_ec.dwa_ec_vip_upgrade_performance_result_di
WHERE dt = '${dt}'
  AND user_id IS NOT NULL;
"
"1535","ods_ec_recommend_full_di_v32","songbo","10535","ods_ec_recommend_full_di_v32","ods_ec.ods_ec_recommend_full_di","-- =========================================================================
-- **创建人: songbo songbo@ecommerce.com
-- **创建时间: 2023-05-19
-- **代码描述: ODS层recommendfull数据接入
-- **涉及需求: 电商数仓自动化建设
-- **维护人: songbo songbo@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** kafka_stream.kafka_recommend_snapshot
-- **OUTPUT TABLE:
-- **
-- ** ods_ec.ods_ec_recommend_full_di
-- **
-- ===================META END===============================================

SET hive.exec.dynamic.partition=true;
SET hive.exec.dynamic.partition.mode=nonstrict;
SET mapred.job.name=ods_ec_recommend_full;

INSERT OVERWRITE TABLE ods_ec.ods_ec_recommend_full_di
PARTITION (dt = '${dt}')
SELECT
    id,
    data,
    op_type,
    op_time,
    '${dt}' AS dt
FROM kafka_stream.kafka_recommend_snapshot
WHERE dt = '${dt}'
  AND id IS NOT NULL
  AND is_deleted = '0';
"
"1536","ods_ec_user_full_di_v57","tangfei","10536","ods_ec_user_full_di_v57","ods_ec.ods_ec_user_full_di","-- =========================================================================
-- **创建人: tangfei tangfei@ecommerce.com
-- **创建时间: 2023-12-19
-- **代码描述: ODS层userfull数据接入
-- **涉及需求: 电商数仓自动化建设
-- **维护人: tangfei tangfei@ecommerce.com
-- **修改历史:
-- **
-- ===================META BEGIN=============================================
-- **依赖表列表:
-- **
-- ** kafka_stream.kafka_user_snapshot
-- **OUTPUT TABLE:
-- **
-- ** ods_ec.ods_ec_user_full_di
-- **
-- ===================META END===============================================

SET hive.exec.dynamic.partition=true;
SET hive.exec.dynamic.partition.mode=nonstrict;
SET mapred.job.name=ods_ec_user_full;

INSERT OVERWRITE TABLE ods_ec.ods_ec_user_full_di
PARTITION (dt = '${dt}')
SELECT
    id,
    data,
    op_type,
    op_time,
    '${dt}' AS dt
FROM kafka_stream.kafka_user_snapshot
WHERE dt = '${dt}'
  AND id IS NOT NULL
  AND is_deleted = '0';
"
